Date Joined Venmo,Date First Used Pay With Venmo,Phone,Age,State,,,,,,,,,,,,,,,
9/11/16,,Android,16,TN,,,,,,,,,,,,,,,
9/11/16,,iPhone,34,VA,,,,,,,,,,,,,,,
9/11/16,,iPhone,17,NY,,,,,,,,,,,,,,,
9/11/16,,iPhone,,NY,,,,,,,,,,,,,,,
9/11/16,,iPhone,19,CA,,,,,,,,,,,,,,,
9/11/16,,iPhone,,TX,,,,,,,,,,,,,,,
9/11/16,,iPhone,26,CA,,,,,,,,,,,,,,,
9/11/16,,Android,,VA,,,,,,,,,,,,,,,
9/11/16,,iPhone,,NC,,,,,,,,,,,,,,,
9/11/16,,Android,,DE,,,,,,,,,,,,,,,
9/11/16,,iPhone,,IL,,,,,,,,,,,,,,,
9/11/16,,Android,23,MD,,,,,,,,,,,,,,,
9/11/16,,Android,,OH,,,,,,,,,,,,,,,
9/11/16,,iPhone,,VA,,,,,,,,,,,,,,,
9/11/16,,iPhone,,AZ,,,,,,,,,,,,,,,
9/11/16,,iPhone,,CA,,,,,,,,,,,,,,,
9/11/16,,iPhone,,MA,,,,,,,,,,,,,,,
9/11/16,,iPhone,,NY,,,,,,,,,,,,,,,
9/11/16,,iPhone,,MA,,,,,,,,,,,,,,,
9/11/16,,Android,40,WA,,,,,,,,,,,,,,,
9/11/16,,iPhone,,IL,,,,,,,,,,,,,,,
9/11/16,,iPhone,34,NY,,,,,,,,,,,,,,,
9/11/16,,Android,,CA,,,,,,,,,,,,,,,
9/11/16,,Android,29,CT,,,,,,,,,,,,,,,
9/11/16,,iPhone,,IL,,,,,,,,,,,,,,,
9/11/16,,Android,,FL,,,,,,,,,,,,,,,
9/11/16,,Android,32,CA,,,,,,,,,,,,,,,
9/11/16,,iPhone,18,NY,,,,,,,,,,,,,,,
9/11/16,,iPhone,,MA,,,,,,,,,,,,,,,
9/11/16,,iPhone,,DE,,,,,,,,,,,,,,,
9/11/16,,iPhone,,ID,,,,,,,,,,,,,,,
9/11/16,,iPhone,,PA,,,,,,,,,,,,,,,
9/11/16,,Android,25,NJ,,,,,,,,,,,,,,,
9/11/16,,iPhone,38,MA,,,,,,,,,,,,,,,
9/11/16,,Android,,CA,,,,,,,,,,,,,,,
9/11/16,,iPhone,7,WA,,,,,,,,,,,,,,,
9/11/16,,iPhone,,GA,,,,,,,,,,,,,,,
9/11/16,,Android,,GA,,,,,,,,,,,,,,,
9/11/16,,Android,26,CA,,,,,,,,,,,,,,,
9/11/16,,Android,24,NC,,,,,,,,,,,,,,,
9/11/16,,iPhone,,GA,,,,,,,,,,,,,,,
9/11/16,,iPhone,37,PA,,,,,,,,,,,,,,,
9/11/16,,iPhone,,NY,,,,,,,,,,,,,,,
9/11/16,,Android,8,VA,,,,,,,,,,,,,,,
9/11/16,,iPhone,,FL,,,,,,,,,,,,,,,
9/11/16,,iPhone,,CA,,,,,,,,,,,,,,,
9/11/16,,iPhone,,TX,,,,,,,,,,,,,,,
9/11/16,,iPhone,,CA,,,,,,,,,,,,,,,
9/11/16,,iPhone,,NC,,,,,,,,,,,,,,,
9/11/16,,iPhone,,CA,,,,,,,,,,,,,,,
9/11/16,,Android,,KS,,,,,,,,,,,,,,,
9/11/16,,iPhone,,CA,,,,,,,,,,,,,,,
9/11/16,,iPhone,,SC,,,,,,,,,,,,,,,
9/11/16,,iPhone,,CA,,,,,,,,,,,,,,,
9/11/16,,iPhone,13,NY,,,,,,,,,,,,,,,
9/11/16,,iPhone,,LA,,,,,,,,,,,,,,,
9/11/16,,iPhone,,FL,,,,,,,,,,,,,,,
9/11/16,,iPhone,,MA,,,,,,,,,,,,,,,
9/11/16,,Android,27,CA,,,,,,,,,,,,,,,
9/11/16,,iPhone,,CA,,,,,,,,,,,,,,,
9/11/16,,iPhone,14,KY,,,,,,,,,,,,,,,
9/11/16,,Android,,MA,,,,,,,,,,,,,,,
9/11/16,,iPhone,,FL,,,,,,,,,,,,,,,
9/11/16,,iPhone,,NY,,,,,,,,,,,,,,,
9/11/16,,iPhone,,KS,,,,,,,,,,,,,,,
9/11/16,,Android,11,VA,,,,,,,,,,,,,,,
9/11/16,,Android,16,MO,,,,,,,,,,,,,,,
9/11/16,,iPhone,,CA,,,,,,,,,,,,,,,
9/11/16,,Android,,CA,,,,,,,,,,,,,,,
9/11/16,,iPhone,43,CA,,,,,,,,,,,,,,,
9/11/16,,iPhone,,MN,,,,,,,,,,,,,,,
9/11/16,,Android,,MD,,,,,,,,,,,,,,,
9/11/16,,iPhone,,CA,,,,,,,,,,,,,,,
9/11/16,,Android,14,CA,,,,,,,,,,,,,,,
9/11/16,,iPhone,,WI,,,,,,,,,,,,,,,
9/11/16,,Android,,NY,,,,,,,,,,,,,,,
9/11/16,,Android,,TX,,,,,,,,,,,,,,,
9/11/16,,iPhone,,GA,,,,,,,,,,,,,,,
9/11/16,,iPhone,,IL,,,,,,,,,,,,,,,
9/11/16,,iPhone,,FL,,,,,,,,,,,,,,,
9/11/16,,iPhone,29,NY,,,,,,,,,,,,,,,
9/11/16,,iPhone,,NC,,,,,,,,,,,,,,,
9/11/16,,iPhone,,NJ,,,,,,,,,,,,,,,
9/11/16,,iPhone,,CA,,,,,,,,,,,,,,,
9/11/16,,Android,,DC,,,,,,,,,,,,,,,
9/11/16,,iPhone,,NY,,,,,,,,,,,,,,,
9/11/16,,iPhone,,GA,,,,,,,,,,,,,,,
9/11/16,,Android,37,CA,,,,,,,,,,,,,,,
9/11/16,,iPhone,,MI,,,,,,,,,,,,,,,
9/11/16,,iPhone,,WI,,,,,,,,,,,,,,,
9/11/16,,iPhone,19,NJ,,,,,,,,,,,,,,,
9/11/16,,Android,,AZ,,,,,,,,,,,,,,,
9/11/16,,iPhone,,IL,,,,,,,,,,,,,,,
9/11/16,,iPhone,,IL,,,,,,,,,,,,,,,
9/11/16,,iPhone,,NY,,,,,,,,,,,,,,,
9/11/16,,iPhone,30,MI,,,,,,,,,,,,,,,
9/11/16,,Android,29,CA,,,,,,,,,,,,,,,
9/11/16,,iPhone,,GA,,,,,,,,,,,,,,,
9/11/16,,iPhone,31,CA,,,,,,,,,,,,,,,
9/11/16,,Android,,FL,,,,,,,,,,,,,,,
9/11/16,,Android,21,MO,,,,,,,,,,,,,,,
9/11/16,,iPhone,,IL,,,,,,,,,,,,,,,
9/11/16,,iPhone,,VA,,,,,,,,,,,,,,,
9/11/16,,iPhone,17,CA,,,,,,,,,,,,,,,
9/11/16,,Android,,NV,,,,,,,,,,,,,,,
9/11/16,,iPhone,,IN,,,,,,,,,,,,,,,
9/11/16,,iPhone,,GA,,,,,,,,,,,,,,,
9/11/16,,iPhone,,AL,,,,,,,,,,,,,,,
9/11/16,,iPhone,,CA,,,,,,,,,,,,,,,
9/11/16,,iPhone,18,CA,,,,,,,,,,,,,,,
9/11/16,,Android,,NH,,,,,,,,,,,,,,,
9/11/16,,iPhone,,OH,,,,,,,,,,,,,,,
9/11/16,,iPhone,,NY,,,,,,,,,,,,,,,
9/11/16,,iPhone,,UT,,,,,,,,,,,,,,,
9/11/16,,iPhone,23,CA,,,,,,,,,,,,,,,
9/11/16,,Android,,CA,,,,,,,,,,,,,,,
9/11/16,,iPhone,,CA,,,,,,,,,,,,,,,
9/11/16,,Android,,NY,,,,,,,,,,,,,,,
9/11/16,,Android,,VA,,,,,,,,,,,,,,,
9/11/16,,iPhone,,CA,,,,,,,,,,,,,,,
9/11/16,,iPhone,,VA,,,,,,,,,,,,,,,
9/11/16,,iPhone,,MI,,,,,,,,,,,,,,,
9/11/16,,Android,24,PA,,,,,,,,,,,,,,,
9/11/16,,Android,,VA,,,,,,,,,,,,,,,
9/11/16,,iPhone,,NJ,,,,,,,,,,,,,,,
9/11/16,,iPhone,,TX,,,,,,,,,,,,,,,
9/11/16,,iPhone,,DC,,,,,,,,,,,,,,,
9/11/16,,Android,,OH,,,,,,,,,,,,,,,
9/11/16,,Android,,OK,,,,,,,,,,,,,,,
9/11/16,,Android,,CA,,,,,,,,,,,,,,,
9/11/16,,iPhone,,MT,,,,,,,,,,,,,,,
9/11/16,,Android,10,MO,,,,,,,,,,,,,,,
9/11/16,,Android,,CA,,,,,,,,,,,,,,,
9/11/16,,iPhone,27,MD,,,,,,,,,,,,,,,
9/11/16,,iPhone,,IL,,,,,,,,,,,,,,,
9/11/16,,iPhone,12,NJ,,,,,,,,,,,,,,,
9/11/16,,iPhone,,CA,,,,,,,,,,,,,,,
9/11/16,,iPhone,,MD,,,,,,,,,,,,,,,
9/12/16,9/24/16,Android,34,TX,,,,,,,,,,,,,,,
9/12/16,10/14/16,Android,22,TX,,,,,,,,,,,,,,,
9/12/16,9/15/16,Android,,CA,,,,,,,,,,,,,,,
9/12/16,9/15/16,iPhone,,IL,,,,,,,,,,,,,,,
9/12/16,9/22/16,Android,29,VA,,,,,,,,,,,,,,,
9/12/16,12/6/16,Android,,GA,,,,,,,,,,,,,,,
9/12/16,9/14/16,Android,,CA,,,,,,,,,,,,,,,
9/12/16,9/14/16,iPhone,,CO,,,,,,,,,,,,,,,
9/12/16,11/10/16,iPhone,,DC,,,,,,,,,,,,,,,
9/12/16,3/16/17,iPhone,,NJ,,,,,,,,,,,,,,,
9/12/16,9/15/16,iPhone,,MO,,,,,,,,,,,,,,,
9/12/16,9/15/16,iPhone,27,CA,,,,,,,,,,,,,,,
9/12/16,9/15/16,iPhone,35,SC,,,,,,,,,,,,,,,
9/12/16,9/19/16,iPhone,,NY,,,,,,,,,,,,,,,
9/12/16,1/28/17,Android,,AK,,,,,,,,,,,,,,,
9/12/16,11/15/16,iPhone,,TX,,,,,,,,,,,,,,,
9/12/16,9/14/16,Android,,VA,,,,,,,,,,,,,,,
9/12/16,9/29/16,iPhone,,NY,,,,,,,,,,,,,,,
9/12/16,9/14/16,iPhone,20,CA,,,,,,,,,,,,,,,
9/12/16,9/15/16,iPhone,17,CA,,,,,,,,,,,,,,,
9/12/16,9/30/16,iPhone,,CA,,,,,,,,,,,,,,,
9/12/16,9/15/16,iPhone,40,WI,,,,,,,,,,,,,,,
9/12/16,9/17/16,iPhone,,CA,,,,,,,,,,,,,,,
9/12/16,9/13/16,iPhone,13,MI,,,,,,,,,,,,,,,
9/12/16,9/15/16,iPhone,,NY,,,,,,,,,,,,,,,
9/12/16,9/17/16,iPhone,23,CA,,,,,,,,,,,,,,,
9/12/16,9/19/16,iPhone,,MA,,,,,,,,,,,,,,,
9/12/16,9/14/16,iPhone,,CA,,,,,,,,,,,,,,,
9/12/16,9/14/16,Android,,PA,,,,,,,,,,,,,,,
9/12/16,9/20/16,Android,,CA,,,,,,,,,,,,,,,
9/12/16,9/15/16,iPhone,,NY,,,,,,,,,,,,,,,
9/12/16,10/24/16,iPhone,,GA,,,,,,,,,,,,,,,
9/12/16,9/14/16,iPhone,,NY,,,,,,,,,,,,,,,
9/12/16,9/29/16,Android,,WA,,,,,,,,,,,,,,,
9/12/16,10/5/16,Android,,CA,,,,,,,,,,,,,,,
9/12/16,10/10/16,iPhone,,NJ,,,,,,,,,,,,,,,
9/12/16,10/22/16,iPhone,,CA,,,,,,,,,,,,,,,
9/12/16,10/15/16,Android,,NY,,,,,,,,,,,,,,,
9/12/16,11/1/16,iPhone,19,FL,,,,,,,,,,,,,,,
9/12/16,10/7/16,iPhone,,NJ,,,,,,,,,,,,,,,
9/12/16,9/14/16,iPhone,11,CA,,,,,,,,,,,,,,,
9/12/16,9/20/16,Android,14,FL,,,,,,,,,,,,,,,
9/12/16,9/15/16,iPhone,,NJ,,,,,,,,,,,,,,,
9/12/16,9/24/16,iPhone,,NJ,,,,,,,,,,,,,,,
9/12/16,9/20/16,iPhone,11,IL,,,,,,,,,,,,,,,
9/12/16,10/4/16,iPhone,,NH,,,,,,,,,,,,,,,
9/12/16,9/14/16,iPhone,,IL,,,,,,,,,,,,,,,
9/12/16,9/16/16,Android,,IL,,,,,,,,,,,,,,,
9/12/16,10/27/16,iPhone,,TX,,,,,,,,,,,,,,,
9/12/16,10/1/16,Android,,SD,,,,,,,,,,,,,,,
9/12/16,9/14/16,Android,27,WA,,,,,,,,,,,,,,,
9/12/16,10/7/16,iPhone,,NV,,,,,,,,,,,,,,,
9/12/16,9/22/16,iPhone,,CA,,,,,,,,,,,,,,,
9/12/16,9/14/16,iPhone,,NY,,,,,,,,,,,,,,,
9/12/16,10/5/16,iPhone,,WA,,,,,,,,,,,,,,,
9/12/16,9/14/16,iPhone,,OH,,,,,,,,,,,,,,,
9/12/16,9/20/16,iPhone,,NY,,,,,,,,,,,,,,,
9/12/16,9/16/16,iPhone,,DC,,,,,,,,,,,,,,,
9/12/16,9/14/16,Android,25,VA,,,,,,,,,,,,,,,
9/12/16,9/14/16,iPhone,34,MA,,,,,,,,,,,,,,,
9/12/16,9/17/16,Android,,TX,,,,,,,,,,,,,,,
9/12/16,9/19/16,iPhone,,NY,,,,,,,,,,,,,,,
9/12/16,9/19/16,iPhone,,GA,,,,,,,,,,,,,,,
9/12/16,9/15/16,Android,,CA,,,,,,,,,,,,,,,
9/12/16,9/15/16,iPhone,,PA,,,,,,,,,,,,,,,
9/12/16,9/21/16,iPhone,,CA,,,,,,,,,,,,,,,
9/12/16,9/14/16,iPhone,,CA,,,,,,,,,,,,,,,
9/12/16,9/16/16,Android,34,GA,,,,,,,,,,,,,,,
9/12/16,9/25/16,iPhone,,KY,,,,,,,,,,,,,,,
9/12/16,9/15/16,iPhone,,VA,,,,,,,,,,,,,,,
9/12/16,9/15/16,Android,,MS,,,,,,,,,,,,,,,
9/12/16,9/21/16,iPhone,,CA,,,,,,,,,,,,,,,
9/12/16,9/15/16,iPhone,,AR,,,,,,,,,,,,,,,
9/12/16,9/14/16,Android,,CA,,,,,,,,,,,,,,,
9/12/16,9/15/16,Android,,PR,,,,,,,,,,,,,,,
9/12/16,9/17/16,Android,,TX,,,,,,,,,,,,,,,
9/12/16,9/15/16,iPhone,,CA,,,,,,,,,,,,,,,
9/12/16,9/15/16,iPhone,16,CA,,,,,,,,,,,,,,,
9/12/16,9/15/16,iPhone,26,NJ,,,,,,,,,,,,,,,
9/12/16,9/14/16,iPhone,,MA,,,,,,,,,,,,,,,
9/12/16,9/19/16,iPhone,,NY,,,,,,,,,,,,,,,
9/12/16,9/19/16,iPhone,,MO,,,,,,,,,,,,,,,
9/12/16,10/24/16,iPhone,,TX,,,,,,,,,,,,,,,
9/12/16,1/7/17,iPhone,,CA,,,,,,,,,,,,,,,
9/12/16,9/15/16,Android,,NY,,,,,,,,,,,,,,,
9/12/16,9/16/16,iPhone,,CA,,,,,,,,,,,,,,,
9/12/16,9/25/16,iPhone,,MI,,,,,,,,,,,,,,,
9/12/16,9/15/16,iPhone,,MI,,,,,,,,,,,,,,,
9/12/16,10/13/16,iPhone,,CA,,,,,,,,,,,,,,,
9/12/16,10/4/16,Android,8,CA,,,,,,,,,,,,,,,
9/12/16,9/21/16,iPhone,,CA,,,,,,,,,,,,,,,
9/12/16,12/1/16,iPhone,,FL,,,,,,,,,,,,,,,
9/12/16,9/15/16,iPhone,,NY,,,,,,,,,,,,,,,
9/12/16,10/1/16,iPhone,,VA,,,,,,,,,,,,,,,
9/12/16,9/15/16,Android,,NJ,,,,,,,,,,,,,,,
9/12/16,9/15/16,iPhone,,FL,,,,,,,,,,,,,,,
9/12/16,9/15/16,iPhone,,MA,,,,,,,,,,,,,,,
9/12/16,9/14/16,iPhone,,MA,,,,,,,,,,,,,,,
9/12/16,9/20/16,iPhone,,PA,,,,,,,,,,,,,,,
9/12/16,10/13/16,Android,,MA,,,,,,,,,,,,,,,
9/12/16,9/14/16,iPhone,,WI,,,,,,,,,,,,,,,
9/12/16,9/16/16,iPhone,,DC,,,,,,,,,,,,,,,
9/12/16,9/27/16,iPhone,,NJ,,,,,,,,,,,,,,,
9/12/16,9/15/16,iPhone,27,NY,,,,,,,,,,,,,,,
9/12/16,9/23/16,Android,,MD,,,,,,,,,,,,,,,
9/12/16,10/5/16,iPhone,,NJ,,,,,,,,,,,,,,,
9/12/16,12/27/16,Android,,CA,,,,,,,,,,,,,,,
9/12/16,9/24/16,Android,15,PA,,,,,,,,,,,,,,,
9/12/16,9/14/16,Android,18,TX,,,,,,,,,,,,,,,
9/12/16,10/1/16,Android,33,PR,,,,,,,,,,,,,,,
9/12/16,9/29/16,Android,,OH,,,,,,,,,,,,,,,
9/12/16,9/21/16,iPhone,13,NY,,,,,,,,,,,,,,,
9/12/16,9/30/16,iPhone,,GA,,,,,,,,,,,,,,,
9/12/16,10/21/16,iPhone,18,TX,,,,,,,,,,,,,,,
9/12/16,9/17/16,iPhone,,CA,,,,,,,,,,,,,,,
9/12/16,9/14/16,iPhone,,TX,,,,,,,,,,,,,,,
9/12/16,9/17/16,iPhone,,MI,,,,,,,,,,,,,,,
9/12/16,10/4/16,Android,55,CA,,,,,,,,,,,,,,,
9/12/16,9/14/16,iPhone,,WA,,,,,,,,,,,,,,,
9/12/16,9/29/16,iPhone,,FL,,,,,,,,,,,,,,,
9/12/16,9/18/16,iPhone,,NY,,,,,,,,,,,,,,,
9/12/16,9/21/16,iPhone,,CA,,,,,,,,,,,,,,,
9/12/16,9/19/16,iPhone,26,CA,,,,,,,,,,,,,,,
9/12/16,9/28/16,iPhone,27,MI,,,,,,,,,,,,,,,
9/12/16,9/15/16,iPhone,,IL,,,,,,,,,,,,,,,
9/12/16,11/10/16,iPhone,,SC,,,,,,,,,,,,,,,
9/12/16,9/16/16,iPhone,,CA,,,,,,,,,,,,,,,
9/12/16,10/15/16,iPhone,,FL,,,,,,,,,,,,,,,
9/12/16,9/14/16,iPhone,,CA,,,,,,,,,,,,,,,
9/12/16,9/16/16,iPhone,,VA,,,,,,,,,,,,,,,
9/12/16,9/17/16,Android,,GA,,,,,,,,,,,,,,,
9/12/16,10/3/16,iPhone,10,CA,,,,,,,,,,,,,,,
9/12/16,9/14/16,iPhone,30,NM,,,,,,,,,,,,,,,
9/12/16,10/2/16,iPhone,27,IN,,,,,,,,,,,,,,,
9/12/16,9/14/16,iPhone,51,GA,,,,,,,,,,,,,,,
9/12/16,10/26/16,iPhone,8,CO,,,,,,,,,,,,,,,
9/12/16,9/27/16,Android,,MA,,,,,,,,,,,,,,,
9/12/16,9/24/16,iPhone,,PA,,,,,,,,,,,,,,,
9/12/16,10/19/16,iPhone,20,DC,,,,,,,,,,,,,,,
9/12/16,9/14/16,iPhone,47,NY,,,,,,,,,,,,,,,
9/12/16,9/15/16,iPhone,38,IL,,,,,,,,,,,,,,,
9/12/16,9/16/16,Android,,NV,,,,,,,,,,,,,,,
9/12/16,10/3/16,iPhone,20,CA,,,,,,,,,,,,,,,
9/12/16,9/14/16,iPhone,27,TX,,,,,,,,,,,,,,,
9/12/16,10/6/16,iPhone,,CA,,,,,,,,,,,,,,,
9/12/16,9/15/16,iPhone,14,NY,,,,,,,,,,,,,,,
9/12/16,9/22/16,iPhone,,CA,,,,,,,,,,,,,,,
9/12/16,9/30/16,iPhone,,CT,,,,,,,,,,,,,,,
9/12/16,9/17/16,Android,,NC,,,,,,,,,,,,,,,
9/12/16,9/23/16,iPhone,30,FL,,,,,,,,,,,,,,,
9/12/16,9/15/16,Android,,NJ,,,,,,,,,,,,,,,
9/12/16,10/4/16,iPhone,23,KY,,,,,,,,,,,,,,,
9/12/16,1/10/17,Android,,PA,,,,,,,,,,,,,,,
9/12/16,9/15/16,Android,,CA,,,,,,,,,,,,,,,
9/12/16,9/15/16,Android,,CA,,,,,,,,,,,,,,,
9/12/16,9/14/16,iPhone,18,IL,,,,,,,,,,,,,,,
9/12/16,9/19/16,Android,52,CA,,,,,,,,,,,,,,,
9/12/16,9/18/16,Android,12,OR,,,,,,,,,,,,,,,
9/12/16,10/14/16,Android,13,NC,,,,,,,,,,,,,,,
9/12/16,9/15/16,iPhone,25,NY,,,,,,,,,,,,,,,
9/12/16,10/1/16,iPhone,40,CA,,,,,,,,,,,,,,,
9/12/16,9/14/16,Android,,CA,,,,,,,,,,,,,,,
9/12/16,9/15/16,iPhone,14,FL,,,,,,,,,,,,,,,
9/12/16,10/5/16,iPhone,,VA,,,,,,,,,,,,,,,
9/12/16,9/14/16,iPhone,,NH,,,,,,,,,,,,,,,
9/12/16,9/15/16,Android,,CT,,,,,,,,,,,,,,,
9/12/16,9/16/16,Android,,CO,,,,,,,,,,,,,,,
9/12/16,9/14/16,iPhone,,GA,,,,,,,,,,,,,,,
9/12/16,9/14/16,Android,,AZ,,,,,,,,,,,,,,,
9/12/16,10/9/16,Android,19,CA,,,,,,,,,,,,,,,
9/12/16,9/15/16,Android,19,NY,,,,,,,,,,,,,,,
9/12/16,10/22/16,Android,,MD,,,,,,,,,,,,,,,
9/12/16,9/15/16,iPhone,13,FL,,,,,,,,,,,,,,,
9/12/16,9/26/16,Android,,FL,,,,,,,,,,,,,,,
9/12/16,9/18/16,iPhone,,CT,,,,,,,,,,,,,,,
9/12/16,9/15/16,Android,,AR,,,,,,,,,,,,,,,
9/12/16,9/15/16,iPhone,15,TX,,,,,,,,,,,,,,,
9/12/16,9/16/16,iPhone,,OR,,,,,,,,,,,,,,,
9/12/16,10/5/16,iPhone,,IL,,,,,,,,,,,,,,,
9/12/16,11/3/16,iPhone,,NY,,,,,,,,,,,,,,,
9/12/16,9/20/16,iPhone,,MI,,,,,,,,,,,,,,,
9/12/16,9/16/16,Android,,LA,,,,,,,,,,,,,,,
9/12/16,9/22/16,iPhone,27,NJ,,,,,,,,,,,,,,,
9/12/16,10/4/16,Android,35,MD,,,,,,,,,,,,,,,
9/12/16,9/14/16,iPhone,,PA,,,,,,,,,,,,,,,
9/12/16,11/9/16,iPhone,,OH,,,,,,,,,,,,,,,
9/12/16,9/19/16,iPhone,21,NY,,,,,,,,,,,,,,,
9/12/16,9/15/16,iPhone,,UT,,,,,,,,,,,,,,,
9/12/16,9/15/16,iPhone,,CA,,,,,,,,,,,,,,,
9/12/16,9/20/16,iPhone,,MA,,,,,,,,,,,,,,,
9/12/16,9/15/16,iPhone,,NJ,,,,,,,,,,,,,,,
9/12/16,9/14/16,iPhone,30,WA,,,,,,,,,,,,,,,
9/12/16,9/14/16,iPhone,13,TX,,,,,,,,,,,,,,,
9/12/16,9/20/16,iPhone,19,CA,,,,,,,,,,,,,,,
9/12/16,9/17/16,iPhone,,CA,,,,,,,,,,,,,,,
9/12/16,10/1/16,iPhone,,MT,,,,,,,,,,,,,,,
9/12/16,9/15/16,iPhone,,NY,,,,,,,,,,,,,,,
9/12/16,9/22/16,iPhone,,NY,,,,,,,,,,,,,,,
9/12/16,9/14/16,iPhone,,CA,,,,,,,,,,,,,,,
9/12/16,9/16/16,iPhone,29,SC,,,,,,,,,,,,,,,
9/12/16,9/15/16,iPhone,36,MA,,,,,,,,,,,,,,,
9/12/16,9/17/16,Android,,FL,,,,,,,,,,,,,,,
9/12/16,9/20/16,Android,15,TX,,,,,,,,,,,,,,,
9/12/16,9/14/16,iPhone,,FL,,,,,,,,,,,,,,,
9/12/16,9/15/16,Android,,CA,,,,,,,,,,,,,,,
9/12/16,9/15/16,Android,,FL,,,,,,,,,,,,,,,
9/12/16,9/15/16,Android,,GA,,,,,,,,,,,,,,,
9/12/16,9/14/16,Android,,NJ,,,,,,,,,,,,,,,
9/12/16,9/15/16,Android,,CA,,,,,,,,,,,,,,,
9/12/16,10/12/16,iPhone,,TX,,,,,,,,,,,,,,,
9/12/16,9/15/16,iPhone,,VA,,,,,,,,,,,,,,,
9/12/16,9/17/16,Android,,FL,,,,,,,,,,,,,,,
9/12/16,9/17/16,iPhone,17,CO,,,,,,,,,,,,,,,
9/12/16,9/14/16,iPhone,,CA,,,,,,,,,,,,,,,
9/12/16,9/17/16,Android,27,CT,,,,,,,,,,,,,,,
9/12/16,9/13/16,iPhone,,NY,,,,,,,,,,,,,,,
9/12/16,9/14/16,iPhone,13,GA,,,,,,,,,,,,,,,
9/12/16,9/15/16,iPhone,,LA,,,,,,,,,,,,,,,
9/12/16,9/15/16,iPhone,,CO,,,,,,,,,,,,,,,
9/12/16,9/16/16,Android,,CT,,,,,,,,,,,,,,,
9/12/16,10/15/16,iPhone,28,UT,,,,,,,,,,,,,,,
9/12/16,1/16/17,iPhone,,CT,,,,,,,,,,,,,,,
9/12/16,9/16/16,iPhone,,MD,,,,,,,,,,,,,,,
9/12/16,9/15/16,iPhone,,NY,,,,,,,,,,,,,,,
9/12/16,9/30/16,iPhone,,CA,,,,,,,,,,,,,,,
9/12/16,10/5/16,iPhone,,NY,,,,,,,,,,,,,,,
9/12/16,9/19/16,iPhone,,CA,,,,,,,,,,,,,,,
9/12/16,9/26/16,iPhone,,NC,,,,,,,,,,,,,,,
9/12/16,9/27/16,iPhone,27,CA,,,,,,,,,,,,,,,
9/12/16,12/22/16,iPhone,,TX,,,,,,,,,,,,,,,
9/12/16,9/21/16,iPhone,30,NV,,,,,,,,,,,,,,,
9/12/16,9/23/16,iPhone,,PA,,,,,,,,,,,,,,,
9/12/16,9/15/16,iPhone,,SC,,,,,,,,,,,,,,,
9/12/16,9/17/16,iPhone,,NY,,,,,,,,,,,,,,,
9/12/16,9/19/16,iPhone,,NJ,,,,,,,,,,,,,,,
9/12/16,9/16/16,Android,6,CA,,,,,,,,,,,,,,,
9/12/16,10/18/16,Android,17,NY,,,,,,,,,,,,,,,
9/12/16,9/15/16,iPhone,,FL,,,,,,,,,,,,,,,
9/12/16,9/15/16,Android,,MA,,,,,,,,,,,,,,,
9/12/16,10/13/16,iPhone,,CT,,,,,,,,,,,,,,,
9/12/16,9/15/16,iPhone,,MA,,,,,,,,,,,,,,,
9/12/16,9/14/16,Android,,TX,,,,,,,,,,,,,,,
9/12/16,9/24/16,iPhone,,CA,,,,,,,,,,,,,,,
9/12/16,9/16/16,iPhone,,MO,,,,,,,,,,,,,,,
9/12/16,9/14/16,Android,,CA,,,,,,,,,,,,,,,
9/12/16,9/13/16,iPhone,,MN,,,,,,,,,,,,,,,
9/12/16,9/25/16,iPhone,,CA,,,,,,,,,,,,,,,
9/12/16,9/17/16,iPhone,,CA,,,,,,,,,,,,,,,
9/12/16,9/14/16,iPhone,,CA,,,,,,,,,,,,,,,
9/12/16,9/18/16,iPhone,,CA,,,,,,,,,,,,,,,
9/12/16,9/24/16,iPhone,31,WA,,,,,,,,,,,,,,,
9/12/16,9/17/16,Android,24,NY,,,,,,,,,,,,,,,
9/12/16,9/16/16,iPhone,,IN,,,,,,,,,,,,,,,
9/12/16,9/21/16,iPhone,,CA,,,,,,,,,,,,,,,
9/12/16,10/10/16,Android,,CA,,,,,,,,,,,,,,,
9/12/16,9/15/16,iPhone,,OH,,,,,,,,,,,,,,,
9/12/16,10/2/16,iPhone,,PA,,,,,,,,,,,,,,,
9/12/16,9/15/16,iPhone,,CA,,,,,,,,,,,,,,,
9/12/16,9/18/16,iPhone,36,CA,,,,,,,,,,,,,,,
9/12/16,9/15/16,iPhone,,NC,,,,,,,,,,,,,,,
9/12/16,9/20/16,Android,20,NY,,,,,,,,,,,,,,,
9/12/16,9/27/16,Android,25,CA,,,,,,,,,,,,,,,
9/12/16,9/18/16,iPhone,,FL,,,,,,,,,,,,,,,
9/12/16,9/19/16,iPhone,24,CA,,,,,,,,,,,,,,,
9/12/16,9/30/16,Android,19,NY,,,,,,,,,,,,,,,
9/12/16,9/15/16,iPhone,,CA,,,,,,,,,,,,,,,
9/12/16,9/13/16,Android,,CT,,,,,,,,,,,,,,,
9/12/16,9/30/16,Android,30,WA,,,,,,,,,,,,,,,
9/12/16,9/16/16,iPhone,,IL,,,,,,,,,,,,,,,
9/12/16,9/16/16,Android,,WA,,,,,,,,,,,,,,,
9/12/16,,iPhone,,NY,,,,,,,,,,,,,,,
9/12/16,,iPhone,15,CA,,,,,,,,,,,,,,,
