Date Joined Venmo,Date First Used Pay With Venmo,Phone,Age,State
4/16/17,,Android,,NE
4/16/17,,Android,,VA
4/16/17,,Android,,CA
4/16/17,,Android,19,CA
4/16/17,,iPhone,,FL
4/16/17,,Android,,CA
4/16/17,,Android,,NY
4/16/17,,iPhone,,NY
4/16/17,,Android,,PA
4/16/17,,Android,,CA
4/16/17,,Android,9,NY
4/16/17,,iPhone,,PA
4/16/17,,Android,,MD
4/16/17,,Android,,MA
4/16/17,,iPhone,,CA
4/16/17,,iPhone,,TX
4/16/17,,Android,8,NJ
4/16/17,,iPhone,,UT
4/16/17,,Android,,TX
4/16/17,,iPhone,,TX
4/16/17,,iPhone,,CA
4/16/17,,iPhone,15,NJ
4/16/17,,iPhone,15,CA
4/16/17,,iPhone,,FL
4/16/17,,iPhone,24,NY
4/16/17,,iPhone,,FL
4/16/17,,iPhone,19,CT
4/16/17,,iPhone,,CA
4/16/17,,iPhone,,IL
4/16/17,,iPhone,,UT
4/16/17,,iPhone,28,FL
4/16/17,,Android,10,CA
4/16/17,,Android,,SC
4/16/17,,iPhone,,NJ
4/16/17,,iPhone,,CA
4/16/17,,iPhone,,GA
4/16/17,,Android,,HI
4/16/17,,iPhone,14,CA
4/16/17,,Android,,NJ
4/16/17,,iPhone,,OH
4/16/17,,iPhone,,UT
4/16/17,,Android,,CA
4/16/17,,Android,9,KY
4/16/17,,iPhone,,CA
4/16/17,,iPhone,,OH
4/16/17,,Android,,NC
4/16/17,,Android,60,TX
4/16/17,,iPhone,,CA
4/16/17,,iPhone,,CA
4/16/17,,iPhone,,CA
4/16/17,,iPhone,,IL
4/16/17,,Android,,CA
4/16/17,,iPhone,,MI
4/16/17,,iPhone,,MA
4/16/17,,iPhone,,CA
4/16/17,,iPhone,,CA
4/16/17,,iPhone,23,OR
4/16/17,,iPhone,,TX
4/16/17,,Android,,CA
4/16/17,,iPhone,,AZ
4/16/17,,iPhone,,CA
4/16/17,,Android,14,NY
4/16/17,,iPhone,,NY
4/16/17,,iPhone,,DC
4/16/17,,Android,,CA
4/16/17,,iPhone,,CA
4/16/17,,iPhone,,TX
4/16/17,,iPhone,,CA
4/16/17,,iPhone,,PA
4/16/17,,Android,23,IL
4/16/17,,Android,,TX
4/16/17,,Android,,AR
4/16/17,,Android,47,OR
4/16/17,,Android,,MI
4/16/17,,iPhone,14,CA
4/16/17,,Android,,CA
4/16/17,,iPhone,,CA
4/16/17,,iPhone,,CA
4/16/17,,iPhone,,IL
4/16/17,,Android,,AZ
4/16/17,,iPhone,,FL
4/16/17,,Android,10,CA
4/16/17,,Android,,CA
4/16/17,,Android,,PA
4/16/17,,iPhone,,IN
4/16/17,,iPhone,,CA
4/16/17,,Android,,TX
4/16/17,,iPhone,,NV
4/16/17,,iPhone,46,CO
4/16/17,,iPhone,40,NJ
4/16/17,,iPhone,18,CA
4/16/17,,iPhone,,CA
4/16/17,,iPhone,,NY
4/16/17,,iPhone,29,CA
4/16/17,,Android,,NE
4/16/17,,iPhone,12,NJ
4/16/17,,iPhone,,UT
4/16/17,,Android,,WA
4/16/17,,Android,,IN
4/16/17,,iPhone,,RI
4/16/17,,iPhone,11,NY
4/16/17,,iPhone,28,PA
4/16/17,,iPhone,,CA
4/16/17,,iPhone,,CA
4/16/17,,iPhone,10,UT
4/16/17,,iPhone,,DC
4/16/17,,iPhone,,OH
4/16/17,,iPhone,17,NY
4/16/17,,iPhone,,CA
4/16/17,,iPhone,20,CA
4/16/17,,iPhone,29,MA
4/16/17,,Android,,VA
4/16/17,,Android,,TX
4/16/17,,Android,,NJ
4/16/17,,Android,,CA
4/16/17,,Android,30,CA
4/16/17,,iPhone,,NY
4/16/17,,Android,,CA
4/16/17,,iPhone,17,WA
4/16/17,,iPhone,,MO
4/16/17,,iPhone,,NY
4/16/17,,iPhone,,PA
4/16/17,,iPhone,,NJ
4/16/17,,Android,41,NY
4/16/17,,iPhone,,PA
4/16/17,,iPhone,,DC
4/16/17,,Android,,PA
4/16/17,,iPhone,,MI
4/16/17,,Android,,CA
4/16/17,,iPhone,15,CA
4/16/17,,iPhone,,NY
4/16/17,,iPhone,,CA
4/16/17,,iPhone,,CA
4/16/17,,iPhone,,NY
4/16/17,,iPhone,,CA
4/16/17,,iPhone,,IA
4/16/17,,iPhone,28,MN
4/16/17,,iPhone,,NJ
4/16/17,,Android,,CO
4/16/17,,Android,,CA
4/16/17,,iPhone,,SC
4/16/17,,Android,,CA
4/16/17,,iPhone,34,CA
4/16/17,,iPhone,21,GA
4/16/17,,iPhone,,PA
4/16/17,,iPhone,,VA
4/16/17,,iPhone,,CA
4/16/17,,Android,,CA
4/16/17,,iPhone,,CA
4/16/17,,iPhone,,PA
4/16/17,,iPhone,,CA
4/16/17,,iPhone,26,CA
4/16/17,,iPhone,,CA
4/16/17,,iPhone,,MA
4/16/17,,iPhone,20,PR
4/16/17,,Android,,TX
4/16/17,,Android,,CA
4/16/17,,iPhone,,CA
4/16/17,,iPhone,,CA
4/16/17,4/21/17,Android,,FL
4/16/17,4/19/17,Android,,TX
4/16/17,4/19/17,iPhone,,CA
4/16/17,4/21/17,iPhone,,OH
4/16/17,4/22/17,iPhone,,CA
4/16/17,4/19/17,iPhone,14,CA
4/16/17,4/22/17,iPhone,,MD
4/16/17,4/19/17,iPhone,,WA
4/16/17,4/19/17,iPhone,,CA
4/16/17,4/18/17,Android,,IL
4/16/17,4/19/17,Android,,MA
4/16/17,4/18/17,Android,28,MD
4/16/17,4/19/17,iPhone,,CA
4/16/17,4/19/17,iPhone,,CA
4/16/17,4/20/17,Android,12,CT
4/16/17,4/22/17,iPhone,,PA
4/16/17,4/19/17,iPhone,,CA
4/16/17,4/19/17,iPhone,,NY
4/16/17,4/28/17,iPhone,26,CA
4/16/17,4/19/17,iPhone,,MD
4/16/17,4/18/17,iPhone,,MA
4/16/17,4/27/17,iPhone,,FL
4/16/17,4/19/17,iPhone,,MA
4/16/17,4/19/17,iPhone,,CA
4/16/17,4/19/17,Android,28,CA
4/16/17,4/20/17,iPhone,,FL
4/16/17,4/21/17,iPhone,,AZ
4/16/17,4/18/17,Android,,SD
4/16/17,4/19/17,iPhone,,CA
4/16/17,4/19/17,iPhone,25,VA
4/16/17,4/20/17,iPhone,26,CA
4/16/17,4/26/17,Android,,TX
4/16/17,4/19/17,iPhone,,CA
4/16/17,4/25/17,iPhone,,WA
4/16/17,4/28/17,iPhone,,IN
4/16/17,4/19/17,iPhone,46,TX
4/16/17,4/19/17,iPhone,,MD
4/16/17,4/19/17,iPhone,12,CA
4/16/17,4/25/17,Android,,MI
4/16/17,4/27/17,Android,,PA
4/16/17,4/29/17,iPhone,,VA
4/16/17,4/19/17,iPhone,,FL
4/16/17,4/19/17,iPhone,,FL
4/16/17,4/19/17,iPhone,,VA
4/16/17,4/20/17,Android,,CA
4/16/17,4/19/17,iPhone,,CA
4/16/17,4/21/17,iPhone,,GA
4/16/17,4/19/17,Android,,MN
4/16/17,4/19/17,iPhone,,HI
4/16/17,4/19/17,Android,34,CA
4/16/17,4/22/17,iPhone,,NJ
4/16/17,4/23/17,Android,,CA
4/16/17,4/23/17,Android,12,CA
4/16/17,4/19/17,Android,,TX
4/16/17,4/19/17,iPhone,,CA
4/16/17,4/19/17,iPhone,,CA
4/16/17,4/21/17,iPhone,12,AZ
4/16/17,4/19/17,iPhone,,OH
4/16/17,4/30/17,iPhone,29,CA
4/16/17,4/26/17,iPhone,,CA
4/16/17,4/21/17,Android,,VA
4/16/17,4/19/17,iPhone,,IL
4/16/17,4/19/17,Android,,MA
4/16/17,4/19/17,iPhone,23,MT
4/16/17,4/20/17,iPhone,,GA
4/16/17,4/26/17,iPhone,,TX
4/16/17,4/18/17,iPhone,,NJ
4/16/17,4/18/17,iPhone,,IL
4/16/17,4/22/17,iPhone,,MI
4/16/17,4/22/17,iPhone,,TX
4/16/17,4/19/17,iPhone,16,NJ
4/16/17,4/25/17,Android,,MA
4/16/17,4/18/17,iPhone,32,NY
4/16/17,4/21/17,iPhone,,TX
4/16/17,4/19/17,iPhone,,IL
4/16/17,4/27/17,iPhone,,TX
4/16/17,4/18/17,iPhone,,NJ
4/16/17,4/26/17,Android,,CO
4/16/17,4/19/17,iPhone,,MA
4/16/17,4/27/17,Android,,TX
4/16/17,4/21/17,Android,,VA
4/16/17,4/25/17,Android,,NC
4/16/17,4/24/17,iPhone,,OH
4/16/17,4/19/17,Android,,RI
4/16/17,4/29/17,Android,32,CA
4/16/17,4/19/17,iPhone,,CO
4/16/17,4/19/17,iPhone,,CA
4/16/17,4/19/17,iPhone,,VA
4/16/17,4/18/17,Android,,NY
4/16/17,4/19/17,iPhone,,PA
4/16/17,4/25/17,iPhone,,WA
4/16/17,4/20/17,iPhone,,CA
4/16/17,4/19/17,Android,14,CA
4/16/17,4/19/17,iPhone,,MA
4/16/17,4/27/17,iPhone,,CA
4/16/17,4/19/17,Android,,IL
4/16/17,4/20/17,Android,,WA
4/16/17,4/18/17,Android,,NY
4/16/17,4/19/17,iPhone,34,WA
4/16/17,4/19/17,iPhone,26,CA
4/16/17,4/28/17,iPhone,30,NY
4/16/17,5/1/17,iPhone,,NV
4/16/17,4/30/17,Android,13,CA
4/16/17,4/25/17,Android,,IL
4/16/17,4/18/17,iPhone,,NY
4/16/17,4/23/17,iPhone,32,NY
4/16/17,4/19/17,Android,,PA
4/16/17,4/19/17,iPhone,,CA
4/16/17,4/19/17,iPhone,18,VA
4/16/17,4/19/17,Android,20,UT
4/16/17,4/22/17,iPhone,,OR
4/16/17,4/20/17,iPhone,,CA
4/16/17,4/22/17,Android,,CA
4/16/17,4/23/17,iPhone,,IA
4/16/17,4/26/17,iPhone,,PA
4/16/17,4/19/17,Android,,WA
4/16/17,4/20/17,iPhone,12,CA
4/16/17,4/19/17,iPhone,,CT
4/16/17,4/21/17,iPhone,,CA
4/16/17,4/19/17,iPhone,,MA
4/16/17,4/19/17,iPhone,,AR
4/16/17,4/23/17,iPhone,,TX
4/16/17,4/25/17,iPhone,,FL
4/16/17,4/20/17,iPhone,17,NY
4/16/17,4/18/17,Android,,CA
4/16/17,5/1/17,iPhone,,TX
4/16/17,4/19/17,iPhone,,MD
4/16/17,4/19/17,iPhone,16,TX
4/16/17,4/27/17,iPhone,,NV
4/16/17,4/21/17,Android,,MI
4/16/17,4/19/17,Android,20,CA
4/16/17,4/18/17,iPhone,,TX
4/16/17,4/19/17,iPhone,,NV
4/16/17,4/18/17,iPhone,,CA
4/16/17,4/19/17,iPhone,,CA
4/16/17,4/19/17,Android,,PA
4/16/17,4/20/17,Android,,CA
4/16/17,4/19/17,iPhone,15,CA
4/16/17,4/21/17,Android,,GA
4/16/17,4/18/17,iPhone,,TN
4/16/17,4/20/17,Android,,MA
4/16/17,4/26/17,iPhone,,OK
4/16/17,4/21/17,iPhone,,IN
4/16/17,4/23/17,iPhone,,CA
4/16/17,4/19/17,iPhone,,MD
4/16/17,4/18/17,iPhone,13,NY
4/16/17,4/22/17,Android,,NY
4/16/17,4/25/17,iPhone,,CA
4/16/17,4/22/17,iPhone,,MO
4/16/17,4/21/17,Android,,VA
4/16/17,4/20/17,iPhone,,CA
4/16/17,4/19/17,iPhone,14,CA
4/16/17,4/19/17,iPhone,,NY
4/16/17,4/18/17,Android,,MI
4/16/17,4/19/17,iPhone,23,CA
4/16/17,4/26/17,Android,,TX
4/16/17,4/19/17,Android,,LA
4/16/17,4/20/17,Android,9,CA
4/16/17,4/19/17,Android,,MI
4/16/17,4/19/17,iPhone,,NC
4/16/17,4/18/17,iPhone,,OH
4/16/17,4/26/17,iPhone,,NC
4/16/17,4/18/17,Android,23,IN
4/16/17,4/19/17,iPhone,,CA
4/16/17,4/21/17,iPhone,,CA
4/16/17,4/20/17,Android,,GA
4/16/17,4/21/17,iPhone,,MA
4/16/17,4/24/17,Android,,TX
4/16/17,4/19/17,Android,,OR
4/16/17,4/20/17,iPhone,,CA
4/16/17,4/19/17,iPhone,9,CA
4/16/17,4/19/17,iPhone,,MA
4/16/17,4/18/17,iPhone,11,IN
4/16/17,4/19/17,iPhone,,FL
4/16/17,4/22/17,Android,,VA
4/16/17,4/21/17,iPhone,31,NY
4/16/17,4/19/17,Android,,MA
4/16/17,4/23/17,Android,,TX
4/16/17,4/21/17,iPhone,,MA
4/16/17,4/19/17,iPhone,,GA
4/16/17,4/21/17,Android,15,NJ
4/16/17,4/23/17,Android,,CA
4/16/17,4/19/17,iPhone,,VA
4/16/17,4/24/17,iPhone,,NY
4/16/17,4/19/17,Android,,NY
4/16/17,4/21/17,Android,,NY
4/16/17,4/18/17,iPhone,,WA
4/16/17,4/22/17,iPhone,30,IL
4/16/17,4/24/17,iPhone,,NC
4/16/17,4/22/17,Android,,VA
4/16/17,4/19/17,iPhone,,CA
4/16/17,4/19/17,Android,,CA
4/16/17,4/18/17,Android,,IL
4/16/17,4/21/17,Android,,GA
4/16/17,4/22/17,iPhone,,FL
4/16/17,4/20/17,Android,,CO
4/16/17,4/26/17,iPhone,,PR
4/16/17,4/19/17,iPhone,,NY
4/16/17,4/19/17,Android,,IL
4/16/17,4/19/17,iPhone,,FL
4/16/17,4/18/17,iPhone,,CA
4/16/17,4/25/17,iPhone,,NY
4/16/17,4/22/17,Android,22,FL
4/16/17,4/24/17,iPhone,,MI
4/16/17,4/22/17,iPhone,,CA
4/16/17,4/19/17,iPhone,37,TN
4/16/17,4/20/17,iPhone,10,CA
4/16/17,4/22/17,iPhone,,MA
4/16/17,4/19/17,iPhone,,HI
4/16/17,4/25/17,iPhone,,CO
4/16/17,4/19/17,iPhone,,CA
4/16/17,4/22/17,iPhone,,CA
4/16/17,4/18/17,iPhone,18,UT
4/16/17,4/19/17,Android,9,NY
4/16/17,4/23/17,Android,,NJ
4/16/17,4/21/17,Android,18,IL
4/16/17,4/19/17,Android,,CA
4/16/17,4/20/17,Android,,DC
4/16/17,4/28/17,iPhone,,PA
4/16/17,4/19/17,iPhone,17,FL
4/16/17,4/19/17,iPhone,,IA
4/16/17,4/21/17,Android,,MA
4/16/17,4/20/17,iPhone,34,NY
4/16/17,4/19/17,iPhone,,IL
4/16/17,4/19/17,iPhone,,NC
4/16/17,4/22/17,Android,,CA
4/16/17,4/20/17,Android,,WA
4/16/17,4/19/17,iPhone,,GA
4/16/17,4/21/17,Android,,NY
4/16/17,5/1/17,Android,,IL
4/16/17,4/19/17,iPhone,,MA
4/16/17,4/21/17,Android,,CA
4/16/17,4/19/17,Android,,TX
4/16/17,4/19/17,iPhone,,FL
4/16/17,4/19/17,iPhone,,IL
4/16/17,4/19/17,iPhone,,CA
4/16/17,4/19/17,iPhone,,NY
4/16/17,4/19/17,Android,,OH
4/16/17,4/20/17,iPhone,,TX
4/16/17,4/19/17,iPhone,,TX
4/16/17,4/27/17,Android,18,CA
4/16/17,4/30/17,Android,16,CA
4/16/17,4/21/17,iPhone,,WA
4/16/17,4/19/17,Android,,KY
4/16/17,4/19/17,iPhone,14,MS
4/16/17,4/22/17,iPhone,,CT
4/16/17,4/19/17,iPhone,21,CA
4/16/17,4/19/17,iPhone,,MO
4/16/17,4/28/17,iPhone,,MD
4/16/17,4/23/17,Android,,FL
4/16/17,4/19/17,iPhone,,NY
4/16/17,4/19/17,iPhone,65,CA
4/16/17,4/28/17,iPhone,,NY
4/16/17,4/22/17,iPhone,,WA
4/16/17,4/23/17,iPhone,,CA
4/16/17,4/19/17,iPhone,,CA
4/16/17,4/18/17,iPhone,,MA
4/16/17,4/19/17,iPhone,21,CA
4/16/17,4/24/17,Android,29,IL
4/16/17,4/25/17,iPhone,,TX
4/16/17,4/28/17,iPhone,26,CA
4/16/17,4/25/17,Android,,OH
4/16/17,4/19/17,iPhone,,CA
4/16/17,4/28/17,Android,21,OH
4/16/17,4/21/17,iPhone,,MD
4/16/17,4/19/17,Android,,VA
4/16/17,4/19/17,iPhone,,MO
4/16/17,4/21/17,Android,,FL
4/16/17,4/27/17,Android,,PA
4/16/17,4/22/17,iPhone,,CA
4/16/17,4/26/17,iPhone,,CA
4/16/17,4/24/17,iPhone,,SC
4/16/17,4/19/17,iPhone,,CA
4/16/17,4/19/17,iPhone,,NY
4/16/17,4/19/17,iPhone,,CA
4/16/17,4/22/17,iPhone,,CA
4/16/17,4/19/17,Android,,NJ
4/16/17,4/21/17,iPhone,,CA
4/16/17,4/22/17,iPhone,,FL
4/16/17,4/18/17,iPhone,,WI
4/16/17,4/25/17,Android,,NY
4/16/17,4/21/17,Android,,CA
4/16/17,4/19/17,iPhone,42,CA
4/16/17,4/19/17,iPhone,,PA
4/16/17,4/19/17,iPhone,20,NH
4/16/17,4/21/17,iPhone,,VA
4/16/17,4/20/17,iPhone,,MD
4/16/17,4/29/17,iPhone,,GA
4/16/17,4/19/17,iPhone,,UT
4/16/17,4/19/17,iPhone,,UT
4/16/17,4/28/17,iPhone,,TX
4/16/17,4/27/17,iPhone,,AZ
4/16/17,4/19/17,Android,,CA
4/16/17,4/20/17,Android,,CA
4/16/17,4/20/17,iPhone,,CA
4/16/17,4/21/17,iPhone,,TX
4/16/17,4/19/17,iPhone,16,NY
4/16/17,4/19/17,iPhone,34,UT
4/16/17,4/21/17,Android,15,CA
4/17/17,,iPhone,,NY
4/17/17,,iPhone,,NC
4/17/17,,iPhone,,VA
4/17/17,,iPhone,8,MD
4/17/17,,iPhone,21,CO
4/17/17,,iPhone,,IL
4/17/17,,Android,17,TX
4/17/17,,iPhone,,NY
4/17/17,,Android,25,NY
4/17/17,,iPhone,,NY
4/17/17,,iPhone,23,CA
4/17/17,,iPhone,,CT
4/17/17,,iPhone,,NY
4/17/17,,iPhone,,TX
4/17/17,,iPhone,,CA
4/17/17,,iPhone,,CA
4/17/17,,iPhone,,TX
4/17/17,,iPhone,32,MA
4/17/17,,iPhone,,TX
4/17/17,,iPhone,11,CA
4/17/17,,iPhone,9,CA
4/17/17,,Android,28,NY
4/17/17,,Android,,IL
4/17/17,,iPhone,,NE
4/17/17,,iPhone,,CA
4/17/17,,iPhone,,NY
4/17/17,,iPhone,,VA
4/17/17,,iPhone,,OH
4/17/17,,iPhone,,MO
4/17/17,,iPhone,,NY
4/17/17,,iPhone,20,PR
4/17/17,,iPhone,,CA
4/17/17,,iPhone,,TX
4/17/17,,iPhone,,CA
4/17/17,,iPhone,,NY
4/17/17,,Android,,OH
4/17/17,,iPhone,,UT
4/17/17,,Android,,MN
4/17/17,,iPhone,36,NY
4/17/17,,iPhone,,AZ
4/17/17,,Android,23,CA
4/17/17,,iPhone,,NJ
4/17/17,,Android,,CA
4/17/17,,iPhone,21,KY
4/17/17,,iPhone,,SC
4/17/17,,iPhone,,CA
4/17/17,,iPhone,39,MD
4/17/17,,Android,,CO
4/17/17,,iPhone,,MI
4/17/17,,iPhone,,MA
4/17/17,,iPhone,12,CA
4/17/17,,iPhone,,MA
4/17/17,,Android,8,NY
4/17/17,,Android,,CA
4/17/17,,iPhone,,FL
4/17/17,,iPhone,20,CA
4/17/17,,iPhone,,MO
4/17/17,,iPhone,22,NJ
4/17/17,,iPhone,,IL
4/17/17,,iPhone,,NY
4/17/17,,iPhone,,CA
4/17/17,,Android,,TX
4/17/17,,iPhone,,CA
4/17/17,,iPhone,15,TX
4/17/17,,Android,,CT
4/17/17,,iPhone,,CA
4/17/17,,iPhone,,OH
4/17/17,,iPhone,,NY
4/17/17,,Android,,MI
4/17/17,,iPhone,32,PA
4/17/17,,iPhone,,TN
4/17/17,,Android,,CA
4/17/17,,iPhone,,UT
4/17/17,,iPhone,,NY
4/17/17,,iPhone,8,CA
4/17/17,,iPhone,,OR
4/17/17,,Android,,CA
4/17/17,,Android,,CA
4/17/17,,iPhone,,CA
4/17/17,,iPhone,27,CA
4/17/17,,Android,,NY
4/17/17,,Android,,FL
4/17/17,,Android,,CA
4/17/17,,iPhone,22,NJ
4/17/17,,iPhone,,FL
4/17/17,,iPhone,,NY
4/17/17,,iPhone,27,MA
4/17/17,,iPhone,32,TX
4/17/17,,iPhone,,CA
4/17/17,,iPhone,,TN
4/17/17,,Android,29,NJ
4/17/17,,Android,,TX
4/17/17,,iPhone,22,AZ
4/17/17,,iPhone,,IN
4/17/17,,iPhone,,TX
4/17/17,,iPhone,,CT
4/17/17,,iPhone,,CA
4/17/17,,iPhone,18,VA
4/17/17,,iPhone,,FL
4/17/17,,Android,,CA
4/17/17,,iPhone,,MN
4/17/17,,iPhone,,NJ
4/17/17,,Android,,VA
4/17/17,,iPhone,,IN
4/17/17,,Android,,MD
4/17/17,,iPhone,,TX
4/17/17,,iPhone,28,TX
4/17/17,,Android,,UT
4/17/17,,iPhone,,TX
4/17/17,,Android,,CA
4/17/17,,iPhone,,MA
4/17/17,,Android,,NJ
4/17/17,,iPhone,,MD
4/17/17,,iPhone,,NJ
4/17/17,,iPhone,,CA
4/17/17,,Android,,TN
4/17/17,,iPhone,,FL
4/17/17,,iPhone,,NY
4/17/17,,iPhone,30,CA
4/17/17,,iPhone,,CA
4/17/17,,iPhone,,VA
4/17/17,,iPhone,,CO
4/17/17,,iPhone,,TN
4/17/17,,iPhone,,TX
4/17/17,,iPhone,,NJ
4/17/17,,iPhone,,IN
4/17/17,,Android,,CA
4/17/17,,iPhone,26,NY
4/17/17,,iPhone,,CA
4/17/17,,iPhone,16,CA
4/17/17,,iPhone,21,IL
4/17/17,,iPhone,,IN
4/17/17,,iPhone,,TX
4/17/17,,Android,21,CA
4/17/17,,Android,,IL
4/17/17,,Android,20,IL
4/17/17,,iPhone,,NY
4/17/17,,iPhone,,WA
4/17/17,,iPhone,,KY
4/17/17,,iPhone,,TX
4/17/17,,Android,10,MD
4/17/17,,iPhone,21,NY
4/17/17,,iPhone,9,VA
4/17/17,,iPhone,,NY
4/17/17,,iPhone,34,NY
4/17/17,,iPhone,,DC
4/17/17,,iPhone,,FL
4/17/17,,iPhone,32,SC
4/17/17,,iPhone,,MD
4/17/17,,Android,,MA
4/17/17,,iPhone,,MN
4/17/17,,Android,,PA
4/17/17,,iPhone,,IL
4/17/17,,iPhone,,NY
4/17/17,,Android,29,CA
4/17/17,,iPhone,,MI
4/17/17,,iPhone,,AL
4/17/17,,iPhone,,KS
4/17/17,,iPhone,,PA
4/17/17,,iPhone,,FL
4/17/17,,Android,,CA
4/17/17,,iPhone,,CA
4/17/17,,Android,,MO
4/17/17,,iPhone,,WA
4/17/17,,iPhone,,VA
4/17/17,,iPhone,17,NY
4/17/17,,iPhone,22,CA
4/17/17,,Android,19,CA
4/17/17,,iPhone,29,NY
4/17/17,,Android,,UT
4/17/17,,Android,,IL
4/17/17,,iPhone,,GA
4/17/17,,iPhone,24,NY
4/17/17,,iPhone,,NJ
4/17/17,,Android,,MD
4/17/17,,iPhone,,CA
4/17/17,,iPhone,,IL
4/17/17,,Android,,CA
4/17/17,,iPhone,,LA
4/17/17,,iPhone,,GA
4/17/17,,iPhone,,MS
4/17/17,,iPhone,,FL
4/17/17,,iPhone,,MD
4/17/17,,iPhone,,WI
4/17/17,,iPhone,20,NY
4/17/17,,iPhone,,NJ
4/17/17,,iPhone,,TN
4/17/17,,Android,17,CA
4/17/17,,iPhone,,IL
4/17/17,,iPhone,,NJ
4/17/17,,iPhone,,CA
4/17/17,,iPhone,17,CA
4/17/17,,Android,,IL
4/17/17,,Android,,NJ
4/17/17,,Android,,OR
4/17/17,,iPhone,,CA
4/17/17,,iPhone,32,CA
4/17/17,,iPhone,14,CA
4/17/17,,Android,23,WV
4/17/17,,iPhone,,PA
4/17/17,,iPhone,27,NY
4/17/17,,Android,,TX
4/17/17,,iPhone,,PA
4/17/17,,Android,,NY
4/17/17,,iPhone,,NY
4/17/17,,iPhone,,MA
4/17/17,,Android,,KY
4/17/17,,Android,,NY
4/17/17,,iPhone,,VA
4/17/17,,Android,,CA
4/17/17,,iPhone,,IL
4/17/17,,Android,,CA
4/17/17,,iPhone,30,NY
4/17/17,,Android,,NY
4/17/17,,iPhone,,PA
4/17/17,,iPhone,,TX
4/17/17,,Android,,NC
4/17/17,,iPhone,23,CA
4/17/17,,iPhone,26,PA
4/17/17,,iPhone,,CT
4/17/17,,iPhone,,CT
4/17/17,,iPhone,,IL
4/17/17,,iPhone,,GA
4/17/17,,iPhone,,VA
4/17/17,,iPhone,,WY
4/17/17,,iPhone,14,CA
4/17/17,,Android,,NY
4/17/17,,Android,15,NV
4/17/17,,Android,,TN
4/17/17,,Android,,CA
4/17/17,,Android,,OR
4/17/17,,iPhone,,MA
4/17/17,,iPhone,,WI
4/17/17,,iPhone,17,OR
4/17/17,,Android,,CA
4/17/17,,iPhone,,CA
4/17/17,,iPhone,,FL
4/17/17,,Android,,VA
4/17/17,,iPhone,,CA
4/17/17,,iPhone,,FL
4/17/17,,iPhone,,NJ
4/17/17,,iPhone,14,CA
4/17/17,,iPhone,27,PA
4/17/17,,Android,,MO
4/17/17,,Android,,TX
4/17/17,,iPhone,,CA
4/17/17,,Android,,FL
4/17/17,,iPhone,,NY
4/17/17,,Android,,IL
4/17/17,,iPhone,,MA
4/17/17,,iPhone,,PA
4/17/17,,Android,,CA
4/17/17,,iPhone,23,CT
4/17/17,,iPhone,,NY
4/17/17,,Android,,TX
4/17/17,,iPhone,14,NY
4/17/17,,iPhone,,WA
4/17/17,,iPhone,,FL
4/17/17,,Android,,MA
4/17/17,,iPhone,9,NY
4/17/17,,iPhone,,MA
4/17/17,,Android,,TN
4/17/17,,Android,,GA
4/17/17,,iPhone,11,CA
4/17/17,,iPhone,,MA
4/17/17,,Android,,CA
4/17/17,,iPhone,,NV
4/17/17,,iPhone,,NM
4/17/17,,Android,,PA
4/17/17,,Android,,IL
4/17/17,,iPhone,,MD
4/17/17,,iPhone,,RI
4/17/17,,Android,,VA
4/17/17,,Android,,NY
4/17/17,,iPhone,9,MD
4/17/17,,Android,,GA
4/17/17,,Android,,MA
4/17/17,,iPhone,,VA
4/17/17,,iPhone,,CA
4/17/17,,iPhone,25,FL
4/17/17,,Android,,IL
4/17/17,,Android,,CA
4/17/17,,Android,19,CA
4/17/17,,iPhone,,NY
4/17/17,,iPhone,,GA
4/17/17,,iPhone,,NY
4/17/17,,iPhone,,OH
4/17/17,,Android,,CA
4/17/17,,iPhone,,NY
4/17/17,,iPhone,,IL
4/17/17,4/20/17,iPhone,,OH
4/17/17,4/25/17,iPhone,,CA
4/17/17,4/20/17,iPhone,,IL
4/17/17,4/19/17,iPhone,,LA
4/17/17,4/27/17,iPhone,,MA
4/17/17,4/20/17,Android,,LA
4/17/17,4/19/17,Android,,NY
4/17/17,4/20/17,Android,,PA
4/17/17,4/26/17,iPhone,26,PA
4/17/17,4/20/17,Android,12,NC
4/17/17,4/18/17,iPhone,,CA
4/17/17,4/20/17,iPhone,17,CA
4/17/17,4/20/17,iPhone,12,MA
4/17/17,4/20/17,iPhone,36,NY
4/17/17,4/21/17,iPhone,16,CA
4/17/17,4/20/17,iPhone,31,FL
4/17/17,4/19/17,iPhone,,NY
4/17/17,4/19/17,iPhone,,IL
4/17/17,4/20/17,iPhone,31,NY
4/17/17,4/19/17,iPhone,,UT
4/17/17,4/20/17,iPhone,22,NJ
4/17/17,4/23/17,iPhone,,NY
4/17/17,4/19/17,iPhone,,NY
4/17/17,4/19/17,iPhone,,PA
4/17/17,4/19/17,Android,,NY
4/17/17,4/18/17,iPhone,,MA
4/17/17,4/28/17,Android,,TX
4/17/17,4/22/17,iPhone,,MI
4/17/17,4/21/17,iPhone,,NY
4/17/17,4/22/17,iPhone,,MI
4/17/17,4/20/17,iPhone,,CA
4/17/17,4/20/17,iPhone,,SC
4/17/17,4/20/17,iPhone,,WA
4/17/17,4/19/17,iPhone,,CA
4/17/17,4/21/17,Android,,MA
4/17/17,4/19/17,Android,,FL
4/17/17,4/20/17,iPhone,,OH
